Date,Revenue,COGS,is_test,day_of_week,day_of_month,month,quarter,year,week_of_year,is_weekend,is_month_start,is_month_end,revenue_lag_1,revenue_lag_7,revenue_lag_30,rolling_mean_7,rolling_std_7,revenue_growth_rate,active_promos_count,is_promo_active,sessions_lag_1,sessions_lag_7,sessions_rolling_mean_7,total_stock_on_hand,total_stockouts,revenue_lag_14,revenue_rolling_mean_7,revenue_rolling_mean_30,revenue_rolling_std_7,is_payday,is_double_day,is_christmas,days_to_payday,days_to_double_day,revenue_lag_2,revenue_lag_3,revenue_diff_1,revenue_diff_7,revenue_acceleration,weekend_x_payday,promo_x_weekend,sessions_per_dayofweek
2012-09-18,5078878.07,4123200.89,0,1,18,9,3,2012,38,0,0,0,4811788.67,4021565.55,3904300.93,3795044.0442857146,727219.2147986236,0.08081204508044904,0.0,0,,,,26249.0,300.0,3645749.44,3795044.0442857146,4720434.517333333,727219.2147986236,0,0,0,7,22,4452012.44,3605125.64,359776.2299999995,790223.1200000001,-487110.57000000076,0,0,
2012-09-19,3680241.62,3014323.76,0,2,19,9,3,2012,38,0,0,0,5078878.07,3335978.29,3541027.32,3946088.6900000004,876575.0715399835,0.05550730057311526,0.0,0,,,,26249.0,300.0,2398185.51,3946088.6900000004,4759587.088666666,876575.0715399835,0,0,0,6,21,4811788.67,4452012.44,267089.4000000004,1742899.7800000003,-92686.82999999914,0,0,
2012-09-20,3763143.75,3080273.62,0,3,20,9,3,2012,38,0,0,0,3680241.62,2609609.29,4147483.23,3995269.1657142863,845755.2902949138,-0.2753829548028508,0.0,0,,,,26249.0,300.0,2858227.37,3995269.1657142863,4764227.565333334,845755.2902949138,0,0,0,5,20,5078878.07,4811788.67,-1398636.4500000002,1070632.33,-1665725.8500000006,0,0,
2012-09-21,3943768.14,2978697.93,0,4,21,9,3,2012,38,0,0,0,3763143.75,3729228.43,4597682.81,4160059.8028571433,610402.7775708649,0.022526273696127586,0.0,0,,,,26249.0,300.0,3282753.8,4160059.8028571433,4751416.249333333,610402.7775708649,0,0,0,4,19,3680241.62,5078878.07,82902.12999999989,33915.31999999983,1481538.58,0,0,
2012-09-22,3872374.03,3011266.74,0,5,22,9,3,2012,38,1,0,0,3943768.14,3605125.64,5478869.55,4190708.3328571427,590217.5291143049,0.04799827006342783,0.0,0,,,,26249.0,300.0,3666204.89,4190708.3328571427,4729619.093666667,590217.5291143049,0,0,0,3,18,3763143.75,3680241.62,180624.39000000013,338642.5,97722.26000000024,0,0,
2012-09-23,4118299.54,3294951.2,0,6,23,9,3,2012,38,1,0,0,3872374.03,4452012.44,4637850.57,4228886.6742857145,553529.1211798522,-0.018103019109029117,0.0,0,,,,26249.0,300.0,4458501.42,4228886.6742857145,4676069.243000001,553529.1211798522,0,0,0,2,17,3943768.14,3763143.75,-71394.11000000034,-579638.4100000006,-252018.50000000047,0,0,
2012-09-24,5733263.53,4585762.62,0,0,24,9,3,2012,39,0,0,0,4118299.54,4811788.67,3589566.28,4181213.402857143,545420.6555873276,0.06350768497432568,0.0,0,,,,26249.0,300.0,4548962.79,4181213.402857143,4658750.875333333,545420.6555873276,0,0,0,1,16,3872374.03,3943768.14,245925.51000000024,-693489.1299999999,317319.6200000006,0,0,
2012-09-25,5639897.53,4502395.62,0,1,25,9,3,2012,39,0,0,0,5733263.53,5078878.07,4280204.53,4312852.668571428,782606.148810409,0.39214340149721116,0.0,0,,,,26249.0,300.0,4021565.55,4312852.668571428,4730207.450333334,782606.148810409,1,0,0,0,15,4118299.54,3872374.03,1614963.9900000002,654385.46,1369038.48,0,0,
2012-09-26,4592282.59,3670417.04,0,2,26,9,3,2012,39,0,0,0,5639897.53,3680241.62,3038895.84,4392998.305714286,894811.3573517503,-0.01628496571131799,0.0,0,,,,26249.0,300.0,3335978.29,4392998.305714286,4775530.550333334,894811.3573517503,0,0,0,5,14,5733263.53,4118299.54,-93366.0,1959655.9100000001,-1708329.9900000002,0,0,
2012-09-27,7556892.66,6017108.13,0,3,27,9,3,2012,39,0,0,0,4592282.59,3763143.75,9508676.62,4523289.872857143,838350.0737686252,-0.1857507045877127,0.0,0,,,,26249.0,300.0,2609609.29,4523289.872857143,4827310.108666668,838350.0737686252,0,0,0,4,13,5639897.53,5733263.53,-1047614.9400000004,829138.8399999999,-954248.9400000004,0,0,
2012-09-28,4892631.14,3884590.92,0,4,28,9,3,2012,39,0,0,0,7556892.66,3943768.14,9260558.32,5065254.002857142,1340760.5423630974,0.6455635104981639,0.0,0,,,,26249.0,300.0,3729228.43,5065254.002857142,4762250.643333334,1340760.5423630974,0,0,0,3,12,4592282.59,5639897.53,2964610.0700000003,3613124.52,4012225.0100000007,0,0,
2012-09-29,5304374.46,4170120.63,0,5,29,9,3,2012,39,1,0,0,4892631.14,3872374.03,10086534.1,5200805.86,1253613.507832135,-0.3525604557151405,0.0,0,,,,26249.0,300.0,3605125.64,5200805.86,4616653.070666667,1253613.507832135,0,0,0,2,11,7556892.66,4592282.59,-2664261.5200000005,1020257.1099999999,-5628871.590000001,0,0,
2012-09-30,4694379.86,3812737.52,0,6,30,9,3,2012,39,1,0,1,5304374.46,4118299.54,9104678.52,5405377.350000001,1109228.698121523,0.08415580660347932,0.0,0,,,,27519.0,274.0,4452012.44,5405377.350000001,4457247.749333333,1109228.698121523,0,0,0,1,10,4892631.14,7556892.66,411743.3200000003,1186074.92,3076004.840000001,0,0,
2012-10-01,4752532.1,3764447.04,0,0,1,10,4,2012,40,0,1,0,4694379.86,5733263.53,8560208.92,5487674.538571429,1015206.7260319274,-0.11499840454325683,0.0,0,,,,27519.0,274.0,4811788.67,5487674.538571429,4310237.794000001,1015206.7260319274,1,0,0,0,9,5304374.46,4892631.14,-609994.5999999996,-1038883.6699999999,-1021737.9199999999,0,0,
2012-10-02,3233135.78,2566510.62,0,1,2,10,4,2012,40,0,0,0,4752532.1,5639897.53,2587099.44,5347570.048571429,1042959.2317802194,0.012387629832750546,0.0,0,,,,27519.0,274.0,5078878.07,5347570.048571429,4183315.2333333334,1042959.2317802194,0,0,0,3,8,4694379.86,5304374.46,58152.23999999929,-887365.4300000006,668146.8399999989,0,0,
2012-10-03,3515132.03,2762823.63,0,2,3,10,4,2012,40,0,0,0,3233135.78,4592282.59,3865505.01,5003746.941428571,1296434.8789151702,-0.31970248449242455,0.0,0,,,,27519.0,274.0,3680241.62,5003746.941428571,4204849.778,1296434.8789151702,0,0,0,2,7,4752532.1,4694379.86,-1519396.3199999998,-1359146.81,-1577548.5599999991,0,0,
2012-10-04,2398137.74,1902425.74,0,3,4,10,4,2012,40,0,0,0,3515132.03,7556892.66,3645749.44,4849868.29,1412172.1647919668,0.08722066414420748,0.0,0,,,,27519.0,274.0,3763143.75,4849868.29,4193170.6786666666,1412172.1647919668,0,0,0,1,6,3233135.78,4752532.1,281996.25,-4041760.6300000004,1801392.5699999998,0,0,
2012-10-05,2665953.06,2064899.19,0,4,5,10,4,2012,40,0,0,0,2398137.74,4892631.14,2398185.51,4112903.3014285713,1068219.8063014452,-0.3177673784276034,0.0,0,,,,27519.0,274.0,3943768.14,4112903.3014285713,4151583.622,1068219.8063014452,1,0,0,0,5,3515132.03,3233135.78,-1116994.2899999996,-2494493.3999999994,-1398990.5399999996,0,0,
2012-10-06,2205266.94,1755004.4,0,5,6,10,4,2012,40,1,0,0,2665953.06,5304374.46,2858227.37,3794806.4328571423,1127234.9283246498,0.11167637101612016,0.0,0,,,,27519.0,274.0,3872374.03,3794806.4328571423,4160509.207,1127234.9283246498,0,0,0,9,4,2398137.74,3515132.03,267815.31999999983,-2638421.4,1384809.6099999994,0,0,
2012-10-07,3389598.07,2725469.75,0,6,7,10,4,2012,40,1,0,0,2205266.94,4694379.86,3282753.8,3352076.7871428574,1040810.9737308176,-0.1728035376586864,0.0,0,,,,27519.0,274.0,4118299.54,3352076.7871428574,4138743.8593333336,1040810.9737308176,0,0,0,8,3,2665953.06,2398137.74,-460686.1200000001,-2489112.9200000004,-728501.44,0,0,
2012-10-08,4037039.45,3285493.04,0,0,8,10,4,2012,41,0,0,0,3389598.07,4752532.1,3666204.89,3165679.3885714286,861795.342500865,0.5370466080627863,0.0,0,,,,27519.0,274.0,5733263.53,3165679.3885714286,4142305.335,861795.342500865,0,0,0,7,2,2205266.94,2665953.06,1184331.13,-1362934.0299999998,1645017.25,0,0,
2012-10-09,4298675.76,3472700.63,0,1,9,10,4,2012,41,0,0,0,4037039.45,3233135.78,4458501.42,3063466.152857143,661334.671218666,0.19100830441527838,0.0,0,,,,27519.0,274.0,5639897.53,3063466.152857143,4154666.487,661334.671218666,0,0,0,6,1,3389598.07,2205266.94,647441.3800000004,803903.6700000004,-536889.7499999995,0,0,
2012-10-10,3548716.67,2839202.59,0,2,10,10,4,2012,41,0,0,0,4298675.76,3515132.03,4548962.79,3215686.1499999994,812295.0800691645,0.06480895548345456,0.0,0,,,,27519.0,274.0,4592282.59,3215686.1499999994,4149338.9649999994,812295.0800691645,0,1,0,5,0,4037039.45,3389598.07,261636.3099999996,783543.73,-385805.07000000076,0,0,
2012-10-11,3421490.39,2765374.16,0,3,11,10,4,2012,41,0,0,0,3548716.67,2398137.74,4021565.55,3220483.955714286,814454.8424408617,-0.17446281875421088,0.0,0,,,,27519.0,274.0,7556892.66,3220483.955714286,4115997.4276666665,814454.8424408617,0,0,0,4,30,4298675.76,4037039.45,-749959.0899999999,1150578.9299999997,-1011595.3999999994,0,0,
2012-10-12,2380119.87,1830898.15,0,4,12,10,4,2012,41,0,0,0,3421490.39,2665953.06,3335978.29,3366677.1914285715,729676.0919746715,-0.03585134904556919,0.0,0,,,,27519.0,274.0,4892631.14,3366677.1914285715,4095994.922333333,729676.0919746715,0,0,0,3,29,3548716.67,4298675.76,-127226.2799999998,755537.3300000001,622732.81,0,0,
2012-10-13,2798011.44,2256579.15,0,5,13,10,4,2012,41,1,0,0,2380119.87,2205266.94,2609609.29,3325843.878571429,781576.6884128456,-0.30436166737267967,0.0,0,,,,27519.0,274.0,5304374.46,3325843.878571429,4064132.975,781576.6884128456,0,0,0,2,28,3421490.39,3548716.67,-1041370.52,174852.93000000017,-914144.2400000002,0,0,
2012-10-14,3055629.78,2516987.32,0,6,14,10,4,2012,41,1,0,0,2798011.44,3389598.07,3729228.43,3410521.6642857143,663060.4340754779,0.17557585030370748,0.0,0,,,,27519.0,274.0,4694379.86,3410521.6642857143,4070413.046666667,663060.4340754779,0,0,0,1,27,2380119.87,3421490.39,417891.56999999983,-591586.6299999999,1459262.0899999999,0,0,
2012-10-15,3234517.3,2632811.8,0,0,15,10,4,2012,42,0,0,0,3055629.78,4037039.45,3605125.64,3362811.9085714286,676691.9218546429,0.09207193949142667,0.0,0,,,,27519.0,274.0,4752532.1,3362811.9085714286,4047959.7583333333,676691.9218546429,1,0,0,0,26,2798011.44,2380119.87,257618.33999999985,-981409.6700000004,-160273.22999999998,0,0,
2012-10-16,3549298.21,2763325.25,0,1,16,10,4,2012,42,0,0,0,3234517.3,4298675.76,4452012.44,3248165.887142857,607912.0687486882,0.05854358442599028,0.0,0,,,,27519.0,274.0,3233135.78,3248165.887142857,4035606.147,607912.0687486882,0,0,0,9,25,3055629.78,2798011.44,178887.52000000002,-1064158.46,-78730.81999999983,0,0,
2012-10-17,3818048.0,3108682.75,0,2,17,10,4,2012,42,0,0,0,3549298.21,3548716.67,4811788.67,3141111.9514285713,432864.17554421513,0.09731928470439777,0.0,0,,,,27519.0,274.0,3515132.03,3141111.9514285713,4005515.672666667,432864.17554421513,0,0,0,8,24,3234517.3,3055629.78,314780.91000000015,581.5400000000373,135893.39000000013,0,0,
2012-10-18,2909728.89,2301277.14,0,3,18,10,4,2012,42,0,0,0,3818048.0,3421490.39,5078878.07,3179587.8557142853,484074.10031884926,0.07571913491033477,0.0,0,,,,27519.0,274.0,2398137.74,3179587.8557142853,3972390.983666667,484074.10031884926,0,0,0,7,23,3549298.21,3234517.3,268749.79000000004,396557.60999999987,-46031.12000000011,0,0,
2012-10-19,2877379.81,2352068.71,0,4,19,10,4,2012,42,0,0,0,2909728.89,2380119.87,3680241.62,3106479.07,480079.7105757945,-0.2379014381170692,0.0,0,,,,27519.0,274.0,2665953.06,3106479.07,3900086.0110000004,480079.7105757945,0,0,0,6,22,3818048.0,3549298.21,-908319.1099999999,529609.02,-1177068.9,0,0,
2012-10-20,3242557.3,2647331.71,0,5,20,10,4,2012,42,1,0,0,2877379.81,2798011.44,3763143.75,3177516.2042857143,381318.771592844,-0.01111755810349746,0.0,0,,,,27519.0,274.0,2205266.94,3177516.2042857143,3873323.9506666665,381318.771592844,0,0,0,5,21,2909728.89,3818048.0,-32349.080000000075,79368.37000000011,875970.0299999998,0,0,
2012-10-21,2395609.91,1920246.47,0,6,21,10,4,2012,42,1,0,0,3242557.3,3055629.78,3943768.14,3241022.7557142857,342636.57542410813,0.1269132037177949,0.0,0,,,,27519.0,274.0,3389598.07,3241022.7557142857,3855971.069,342636.57542410813,0,0,0,4,20,2877379.81,2909728.89,365177.48999999976,186927.52000000002,397526.56999999983,0,0,
2012-10-22,3596158.34,2873316.18,0,0,22,10,4,2012,43,0,0,0,2395609.91,3234517.3,3872374.03,3146734.202857143,469488.8963481871,-0.26119735493957186,0.0,0,,,,27519.0,274.0,4037039.45,3146734.202857143,3804365.794666667,469488.8963481871,0,0,0,3,19,3242557.3,2877379.81,-846947.3899999997,-838907.3899999997,-1212124.8799999994,0,0,
2012-10-23,3999141.88,3151858.27,0,1,23,10,4,2012,43,0,0,0,3596158.34,3549298.21,4118299.54,3198397.208571428,499685.1779790954,0.5011452094051487,0.0,0,,,,27519.0,274.0,4298675.76,3198397.208571428,3795158.605,499685.1779790954,0,0,0,2,18,2395609.91,3242557.3,1200548.4299999997,46860.12999999989,2047495.8199999994,0,0,
2012-10-24,3829179.99,3037851.31,0,2,24,10,4,2012,43,0,0,0,3999141.88,3818048.0,5733263.53,3262660.5900000003,575509.0070568313,0.11205945397832506,0.0,0,,,,27519.0,274.0,3548716.67,3262660.5900000003,3791186.6829999997,575509.0070568313,0,0,0,1,17,3596158.34,2395609.91,402983.54000000004,181093.8799999999,-797564.8899999997,0,0,
2012-10-25,3104460.52,2528526.7,0,3,25,10,4,2012,43,0,0,0,3829179.99,2909728.89,5639897.53,3264250.8742857142,577312.026490344,-0.04249958993702907,0.0,0,,,,27519.0,274.0,3421490.39,3264250.8742857142,3727717.231666667,577312.026490344,1,0,0,0,16,3999141.88,3596158.34,-169961.88999999966,919451.1000000001,-572945.4299999997,0,0,
2012-10-26,2138927.17,1671777.12,0,4,26,10,4,2012,43,0,0,0,3104460.52,2877379.81,4592282.59,3292069.6785714286,561866.676721443,-0.18926231514126346,0.0,0,,,,27519.0,274.0,2380119.87,3292069.6785714286,3643202.664666667,561866.676721443,0,0,0,5,15,3829179.99,3999141.88,-724719.4700000002,227080.70999999996,-554757.5800000005,0,0,
2012-10-27,2816872.34,2296869.06,0,5,27,10,4,2012,43,1,0,0,2138927.17,3242557.3,7556892.66,3186576.444285714,704039.9106914069,-0.31101485871045964,0.0,0,,,,27519.0,274.0,2798011.44,3186576.444285714,3561424.1506666667,704039.9106914069,0,0,0,4,14,3104460.52,3829179.99,-965533.3500000001,-1103630.13,-240813.8799999999,0,0,
2012-10-28,6259883.83,5044146.85,0,6,28,10,4,2012,43,1,0,0,2816872.34,2395609.91,4892631.14,3125764.3071428575,716669.8020974295,0.3169557054156267,0.0,0,,,,27519.0,274.0,3055629.78,3125764.3071428575,3403423.4733333336,716669.8020974295,0,0,0,3,13,2138927.17,3104460.52,677945.1699999999,421262.4299999997,1643478.52,0,0,
2012-10-29,5424539.1,4294440.71,0,0,29,10,4,2012,44,0,0,0,6259883.83,3596158.34,5304374.46,3677803.4385714284,1306269.6858432775,1.2222816920414648,0.0,0,,,,27519.0,274.0,3234517.3,3677803.4385714284,3448998.563,1306269.6858432775,0,0,0,2,12,2816872.34,2138927.17,3443011.49,2663725.49,2765066.3200000003,0,0,
2012-10-30,6347274.89,5049887.71,0,1,30,10,4,2012,44,0,0,0,5424539.1,3999141.88,4694379.86,3939000.6900000004,1460872.7113514063,-0.13344412655018878,0.0,0,,,,27519.0,274.0,3549298.21,3939000.6900000004,3453004.051,1460872.7113514063,0,0,0,1,11,6259883.83,2816872.34,-835344.7300000004,1425397.2199999997,-4278356.220000001,0,0,
2012-10-31,4942677.89,3871571.88,0,2,31,10,4,2012,44,0,0,1,6347274.89,3829179.99,4752532.1,4274448.262857142,1723048.974605193,0.17010399832863232,0.0,0,,,,29194.0,282.0,3818048.0,4274448.262857142,3508100.552,1723048.974605193,0,0,0,0,10,5424539.1,6259883.83,922735.79,2518094.8999999994,1758080.5200000005,0,0,
2012-11-01,5536748.35,4440955.34,0,3,1,11,4,2012,44,0,1,0,4942677.89,3104460.52,3233135.78,4433519.391428571,1726486.2315066124,-0.22129134539499995,0.0,0,,,,29194.0,282.0,2909728.89,4433519.391428571,3514438.745,1726486.2315066124,1,0,0,0,10,6347274.89,5424539.1,-1404597.0,1838217.3699999996,-2327332.79,0,0,
2012-11-02,1936831.08,1547786.14,0,4,2,11,4,2012,44,0,0,0,5536748.35,2138927.17,3515132.03,4780989.081428572,1657814.7563644417,0.12019202408514618,0.0,0,,,,29194.0,282.0,2877379.81,4780989.081428572,3591225.830666667,1657814.7563644417,0,0,0,3,9,4942677.89,6347274.89,594070.46,3397821.1799999997,1998667.46,0,0,
2012-11-03,2911848.61,2151815.97,0,5,3,11,4,2012,44,1,0,0,1936831.08,2816872.34,2398137.74,4752118.211428571,1712357.4150784463,-0.6501861819311329,0.0,0,,,,29194.0,282.0,3242557.3,4752118.211428571,3538615.799,1712357.4150784463,0,0,0,2,8,5536748.35,4942677.89,-3599917.2699999996,-880041.2599999998,-4193987.7299999995,0,0,
2012-11-04,2658832.75,2131401.7,0,6,4,11,4,2012,44,1,0,0,2911848.61,6259883.83,2665953.06,4765686.249999999,1694753.3981482794,0.5034086555447055,0.0,0,,,,29194.0,282.0,2395609.91,4765686.249999999,3555739.4946666667,1694753.3981482794,0,0,0,1,7,1936831.08,5536748.35,975017.5299999998,-3348035.22,4574934.799999999,0,0,
2012-11-05,3332448.46,2732792.99,0,0,5,11,4,2012,45,0,0,0,2658832.75,5424539.1,2205266.94,4251250.381428571,1712056.7506893259,-0.08689183192116567,0.0,0,,,,29194.0,282.0,3596158.34,4251250.381428571,3555502.151,1712056.7506893259,1,0,0,0,6,2911848.61,1936831.08,-253015.85999999987,-2765706.3499999996,-1228033.3899999997,0,0,
2012-11-06,3439495.01,2809375.18,0,1,6,11,4,2012,45,0,0,0,3332448.46,6347274.89,3389598.07,3952380.2899999996,1654748.577998359,0.2533501627734953,0.0,0,,,,29194.0,282.0,3999141.88,3952380.2899999996,3593074.8683333336,1654748.577998359,0,0,0,9,5,2658832.75,2911848.61,673615.71,-3014826.4299999997,926631.5699999998,0,0,
2012-11-07,1969815.91,1538155.1,0,2,7,11,4,2012,45,0,0,0,3439495.01,4942677.89,4037039.45,3536983.1642857147,1274676.749826875,0.03212249230105124,0.0,0,,,,29194.0,282.0,3829179.99,3536983.1642857147,3594738.0996666667,1274676.749826875,0,0,0,8,4,3332448.46,2658832.75,107046.54999999981,-1503182.88,-566569.1600000001,0,0,
2012-11-08,2197716.17,1723412.77,0,3,8,11,4,2012,45,0,0,0,1969815.91,5536748.35,4298675.76,3112288.595714286,1222448.5063648007,-0.42729502317260226,0.0,0,,,,29194.0,282.0,3104460.52,3112288.595714286,3525830.648333333,1222448.5063648007,0,0,0,7,3,3439495.01,3332448.46,-1469679.0999999999,-3566932.4399999995,-1576725.6499999997,0,0,
2012-11-09,2920310.06,2308918.6,0,4,9,11,4,2012,45,0,0,0,2197716.17,1936831.08,3548716.67,2635283.9985714285,623429.4969680515,0.11569622259777557,0.0,0,,,,29194.0,282.0,2138927.17,2635283.9985714285,3455798.662,623429.4969680515,0,0,0,6,2,1969815.91,3439495.01,227900.26,260885.08999999985,1697579.3599999999,0,0,
2012-11-10,3124993.27,2475389.25,0,5,10,11,4,2012,45,1,0,0,2920310.06,2911848.61,3421490.39,2775780.9957142854,545773.6953060984,0.32879308978283595,0.0,0,,,,29194.0,282.0,2816872.34,2775780.9957142854,3434851.775,545773.6953060984,0,0,0,5,1,2197716.17,1969815.91,722593.8900000001,8461.450000000186,494693.6300000001,0,0,
2012-11-11,3484874.3,2713727.18,0,6,11,11,4,2012,45,1,0,0,3124993.27,2658832.75,2380119.87,2806230.2328571426,560380.5676330989,0.07008954727225092,0.0,0,,,,29194.0,282.0,6259883.83,2806230.2328571426,3424968.5376666663,560380.5676330989,0,1,0,4,0,2920310.06,2197716.17,204683.20999999996,466160.52,-517910.68000000017,0,0,
2012-11-12,3806978.06,3077336.49,0,0,12,11,4,2012,46,0,0,0,3484874.3,3332448.46,2798011.44,2924236.1685714284,609030.9556108667,0.11516217761326564,0.0,0,,,,29194.0,282.0,5424539.1,2924236.1685714284,3461793.6853333334,609030.9556108667,0,0,0,3,30,3124993.27,2920310.06,359881.0299999998,152425.83999999985,155197.81999999983,0,0,
2012-11-13,3848498.06,3048755.92,0,1,13,11,4,2012,46,0,0,0,3806978.06,3439495.01,3055629.78,2992026.111428571,683854.2567554406,0.09242908991007237,0.0,0,,,,29194.0,282.0,6347274.89,2992026.111428571,3495425.906,683854.2567554406,0,0,0,2,29,3484874.3,3124993.27,322103.76000000024,367483.0500000003,-37777.26999999955,0,0,
2012-11-14,3213518.64,2550177.92,0,2,14,11,4,2012,46,0,0,0,3848498.06,1969815.91,3234517.3,3050455.118571428,743343.5733524492,0.010906288227991556,0.0,0,,,,29194.0,282.0,4942677.89,3050455.118571428,3521854.8486666665,743343.5733524492,0,0,0,1,28,3806978.06,3484874.3,41520.0,1878682.1500000001,-280583.76000000024,0,0,
2012-11-15,2996358.37,2282178.26,0,3,15,11,4,2012,46,0,0,0,3213518.64,2197716.17,3549298.21,3228126.937142857,570554.6563628208,-0.16499408603053833,0.0,0,,,,29194.0,282.0,5536748.35,3228126.937142857,3521154.893333333,570554.6563628208,1,0,0,0,27,3848498.06,3806978.06,-634979.4199999999,1015802.4700000002,-676499.4199999999,0,0,
2012-11-16,2851503.98,2255928.16,0,4,16,11,4,2012,46,0,0,0,2996358.37,2920310.06,3818048.0,3342218.68,377281.4012860156,-0.06757709984840787,0.0,0,,,,29194.0,282.0,1936831.08,3342218.68,3502723.5653333333,377281.4012860156,0,0,0,9,26,3213518.64,3848498.06,-217160.27000000002,76048.31000000006,417819.1499999999,0,0,
2012-11-17,3258479.4,2499839.57,0,5,17,11,4,2012,46,1,0,0,2851503.98,3124993.27,2909728.89,3332389.2399999998,390761.06136376737,-0.048343479688646274,0.0,0,,,,29194.0,282.0,2911848.61,3332389.2399999998,3470505.4313333333,390761.06136376737,0,0,0,8,25,2996358.37,3213518.64,-144854.39000000013,-273489.29000000004,72305.87999999989,0,0,
2012-11-18,3292697.97,2632996.71,0,6,18,11,4,2012,46,1,0,0,3258479.4,3484874.3,2877379.81,3351458.687142857,382114.57964094856,0.14272307626237302,0.0,0,,,,29194.0,282.0,2658832.75,3351458.687142857,3482130.448333333,382114.57964094856,0,0,0,7,24,2851503.98,2996358.37,406975.4199999999,-226394.8999999999,551829.81,0,0,
2012-11-19,4654711.93,3714724.53,0,0,19,11,4,2012,47,0,0,0,3292697.97,3806978.06,3242557.3,3324004.9257142856,377810.8973313966,0.010501392152425515,0.0,0,,,,29194.0,282.0,3332448.46,3324004.9257142856,3495974.387,377810.8973313966,0,0,0,6,23,3258479.4,2851503.98,34218.5700000003,-514280.08999999985,-372756.8499999996,0,0,
2012-11-20,3532139.01,2841184.71,0,1,20,11,4,2012,47,0,0,0,4654711.93,3848498.06,2395609.91,3445109.7642857144,617967.077627595,0.4136467943338269,0.0,0,,,,29194.0,282.0,3439495.01,3445109.7642857144,3543046.2079999996,617967.077627595,0,0,0,5,22,3292697.97,3258479.4,1362013.9599999995,806213.8699999996,1327795.3899999992,0,0,
2012-11-21,3144567.59,2465022.82,0,2,21,11,4,2012,47,0,0,0,3532139.01,3213518.64,3596158.34,3399915.614285714,594678.3792269992,-0.24116915007455686,0.0,0,,,,29194.0,282.0,1969815.91,3399915.614285714,3580930.511333333,594678.3792269992,0,0,0,4,21,4654711.93,3292697.97,-1122572.92,318620.36999999965,-2484586.8799999994,0,0,
2012-11-22,2661394.83,2082526.75,0,3,22,11,4,2012,47,0,0,0,3144567.59,2996358.37,3999141.88,3390065.464285714,598836.907627179,-0.10972711405262614,0.0,0,,,,29194.0,282.0,2197716.17,3390065.464285714,3565877.486333333,598836.907627179,0,0,0,3,20,3532139.01,4654711.93,-387571.4199999999,148209.21999999974,735001.5,0,0,
2012-11-23,3625609.77,2879673.14,0,4,23,11,4,2012,47,0,0,0,2661394.83,2851503.98,3829179.99,3342213.5300000003,646987.9977627291,-0.15365316412232044,0.0,0,,,,29194.0,282.0,2920310.06,3342213.5300000003,3521285.9179999996,646987.9977627291,0,0,0,2,19,3144567.59,3532139.01,-483172.7599999998,-190109.1499999999,-95601.33999999985,0,0,
